Ректор Бауманки Игорь|1
Бауманки Игорь Федоров:|1
Игорь Федоров: хочу|1
Федоров: хочу отметить|1
хочу отметить юбилей|1
отметить юбилей максимально|1
юбилей максимально скромно|1
максимально скромно Ректор|1
скромно Ректор Бауманки:|1
Ректор Бауманки: 20%|1
Бауманки: 20% наших|1
20% наших учашихся|1
наших учашихся девушки|1
учашихся девушки Абитуриентов|1
девушки Абитуриентов филфака|1
Абитуриентов филфака МГУ|1
филфака МГУ заставили|1
МГУ заставили сдавать|1
заставили сдавать лишний|1
сдавать лишний экзамен|1
