имени М.В. Ломоносова|4
МГУ имени М.В.|3
лучших вузов стран|2
Московский государственный университет|2
государственный университет имени|2
МГУ имени М.В|2
МГУ имени М.В.Ломоносова|2
Декан соцфака МГУ|1
соцфака МГУ Владимир|1
МГУ Владимир Добреньков|1
Владимир Добреньков философ|1
Добреньков философ Ректор|1
философ Ректор МГУ|1
Ректор МГУ уволил|1
МГУ уволил Александра|1
уволил Александра Дугина|1
Александра Дугина Политолог|1
Дугина Политолог Дугин|1
Политолог Дугин уволен|1
Дугин уволен МГУ,|1
