МГУ имени М.В.|4
имени М.В. Ломоносова|4
Ботаническом саду МГУ|4
саду МГУ "Аптекарский|4
МГУ им. М.В.Ломоносова|3
МГУ "Аптекарский огород"|3
Ученых МГУ обязали|2
МГУ имени Ломоносова|2
Глава Газпромбанка рассказал|2
Профессор МГУ рассуждает|2
260 лет МГУ:|2
главного вуза страны|2
Бакинском филиале МГУ|2
Ректор Бакинского филиала|2
Севастопольском филиале МГУ|2
Сбежавшая исламистам студентка|1
исламистам студентка МГУ|1
студентка МГУ задержана|1
МГУ задержана Студентка|1
задержана Студентка МГУ,|1
