МИФИ учреждена кафедра|1
учреждена кафедра теологии|1
кафедра теологии «для|1
теологии «для сотрудничества|1
«для сотрудничества православного|1
сотрудничества православного богословия|1
православного богословия современной|1
богословия современной науки»|1
современной науки» Курчатов|1
науки» Курчатов молился|1
Курчатов молился Владимир|1
молился Владимир Салахутдинов|1
Владимир Салахутдинов возглавил|1
Салахутдинов возглавил направления|1
возглавил направления Партия|1
направления Партия казахского|1
Партия казахского комбинатора|1
казахского комбинатора Деньги|1
комбинатора Деньги Вузам|1
Деньги Вузам выделят|1
