Мэрия разрешила БФУ|1
разрешила БФУ построить|1
БФУ построить шестиэтажных|1
построить шестиэтажных Зять|1
шестиэтажных Зять ректора|1
Зять ректора БФУ|1
ректора БФУ им.|1
БФУ им. Канта|1
им. Канта подозревается|1
Канта подозревается взятке|1
подозревается взятке Цуканов:|1
взятке Цуканов: БФУ|1
Цуканов: БФУ это|1
БФУ это здорово,|1
это здорово, студентов|1
здорово, студентов нужно|1
студентов нужно Калининградских|1
нужно Калининградских вузах|1
Калининградских вузах прошла|1
вузах прошла \"первая|1
