БФУ им. Канта|9
организатора митинга Навального|2
им. Канта БФУ|2
Канта БФУ им.|2
правительстве Калининградской области|2
«Взятка» нарушения: БФУ|1
нарушения: БФУ объяснили,|1
БФУ объяснили, отчислили|1
объяснили, отчислили "Мы|1
отчислили "Мы физкультурники,|1
"Мы физкультурники, юристы":|1
физкультурники, юристы": отчислили|1
юристы": отчислили волонтера|1
отчислили волонтера Навального|1
волонтера Навального Калининградский|1
Навального Калининградский вуз|1
Калининградский вуз отчислил|1
вуз отчислил организатора|1
отчислил организатора митинга|1
митинга Навального Ученые|1
