Сибирский федеральный университет|5
Сибирском федеральном университете|3
Студента СФУ отчислили|2
СФУ нашли способ|2
нашли способ снизить|2
нефти газа СФУ|2
Студенты СФУ собрали|2
Новая опасность зубных|2
опасность зубных имплантатов|2
зубных имплантатов обнаружена|2
имплантатов обнаружена сибирскими|2
обнаружена сибирскими учеными|2
парка «Гремячая грива»|2
Красноярские ученые нашли|2
Въезд набережной Коммунальный|2
набережной Коммунальный мост|2
Коммунальный мост закрыли|2
мост закрыли год|2
закрыли год Энергоклассы|2
год Энергоклассы СГК|2
