Афиша Plus Новости|3
Plus Новости Санкт-Петербурга|3
Общество Новости Санкт-Петербурга|3
Город Новости Санкт-Петербурга|2
Списать получится Студенты|1
получится Студенты СПбГУ|1
Студенты СПбГУ подарили|1
СПбГУ подарили Матвиенко|1
подарили Матвиенко календарь|1
Матвиенко календарь (+фото)|1
календарь (+фото) Полицейские|1
(+фото) Полицейские просили|1
Полицейские просили ректора|1
просили ректора СПбГУ|1
ректора СПбГУ сообщить|1
СПбГУ сообщить национальность|1
сообщить национальность студентов|1
национальность студентов СПбГУ|1
студентов СПбГУ подтолкнул|1
СПбГУ подтолкнул изменение|1
