Соловьева возмутила лекция|2
Дети поколения мало|2
поколения мало читают,|2
мало читают, литературу|2
получил высокий пост|2
Владимира Соловьева возмутила|1
возмутила лекция преподавателя|1
лекция преподавателя УрФУ|1
преподавателя УрФУ сравнили|1
УрФУ сравнили лекцию|1
сравнили лекцию преподавателя|1
лекцию преподавателя Юрченко|1
преподавателя Юрченко лозунгами|1
Юрченко лозунгами фашистов|1
лозунгами фашистов изжили|1
фашистов изжили «совок»:|1
изжили «совок»: Соловьева|1
«совок»: Соловьева возмутила|1
возмутила лекция школьников|1
лекция школьников УрФУ|1
