МГУ Азата Мифтахова|4
Аспиранта МГУ Азата|3
МГУ показал лучший|2
первое место рейтинге|2
защищала диссертацию МГУ|2
кандидатскую диссертацию МГУ|2
лучших университетов мира|2
Умер профессор МГУ|2
МГУ им. Ломоносова|2
Ботаническом саду МГУ|2
Научно-технологический центр МГУ|1
центр МГУ получит|1
МГУ получит территорию,|1
получит территорию, предназначавшуюся|1
территорию, предназначавшуюся жилье|1
предназначавшуюся жилье Путин|1
жилье Путин января|1
Путин января проведет|1
января проведет попечительский|1
проведет попечительский совет|1
