(Расшифровка) Преподаватель ЛЭТИ|1
Преподаватель ЛЭТИ первокурсникам|1
ЛЭТИ первокурсникам "Светлана"|1
первокурсникам "Светлана" стремится|1
"Светлана" стремится превосходству|1
стремится превосходству Один|1
превосходству Один лучших|1
Один лучших вузов|1
лучших вузов России|1
вузов России набирает|1
России набирает студентов|1
набирает студентов Подписи|1
студентов Подписи обращением|1
Подписи обращением губернатору|1
обращением губернатору поддержку|1
губернатору поддержку Что|1
поддержку Что говорят|1
Что говорят студентам|1
говорят студентам реагируют|1
студентам реагируют протесты|1
