Училась направлении 18.03.01 Химическая|1
направлении 18.03.01 Химическая технология,|1
18.03.01 Химическая технология, профиль|1
Химическая технология, профиль фармацевтический.|1
технология, профиль фармацевтический. Вузом|1
профиль фармацевтический. Вузом довольна,|1
фармацевтический. Вузом довольна, дает|1
Вузом довольна, дает действительно|1
довольна, дает действительно возможностей|1
дает действительно возможностей развития|1
действительно возможностей развития реализации|1
возможностей развития реализации учебе|1
развития реализации учебе науке,|1
реализации учебе науке, внеучебных|1
учебе науке, внеучебных сферах|1
науке, внеучебных сферах творчество,|1
внеучебных сферах творчество, спорт,|1
сферах творчество, спорт, волонтерство|1
творчество, спорт, волонтерство активизм.|1
спорт, волонтерство активизм. Преподавателей|1
