Наболело. Учился ИКИТ|1
Учился ИКИТ заочном|1
ИКИТ заочном хорошего|1
заочном хорошего вспомню.|1
хорошего вспомню. Сплошное|1
вспомню. Сплошное презрение|1
Сплошное презрение студентам|1
презрение студентам заочникам.|1
студентам заочникам. Объяснений|1
заочникам. Объяснений материала|1
Объяснений материала вебинарах|1
материала вебинарах практически|1
вебинарах практически отсутствовало,|1
практически отсутствовало, всё|1
отсутствовало, всё приходилось|1
всё приходилось изучать|1
приходилось изучать самому.|1
изучать самому. Единицы|1
самому. Единицы объясняли|1
Единицы объясняли как-то|1
