бфу|126
кант|72
калининград|30
калининградский|27
ботанический|16
студент|16
имя|16
власть|16
закрывать|16
сад|15
скандал|15
стрит|15
фуд|15
остров|15
коронавирус|14
ученый|12
рассказывать|11
область|10
зацветать|8
эксперт|8
