глава администрация калининград|2
бфу кант решать|1
кант решать отказываться|1
решать отказываться целевой|1
отказываться целевой прием|1
целевой прием ректор|1
прием ректор бфу|1
ректор бфу предлагать|1
бфу предлагать вводить|1
предлагать вводить регион|1
вводить регион прямой|1
регион прямой новый|1
прямой новый законопроект|1
новый законопроект образование|1
законопроект образование глава|1
образование глава администрация|1
администрация калининград светлана|1
калининград светлана мухомор|1
светлана мухомор ректор|1
мухомор ректор кгту|1
