высокий школа экономика|8
Land Rover Discovery|3
Rover Discovery Sport|3
профессор ВШЭ константин|2
ВШЭ константин сонин|2
новый корпус высокий|2
корпус высокий школа|2
иностранный инвестиция становиться|2
инвестиция становиться отрицательный|2
становиться отрицательный экономика|2
Haqqin счетный палата|2
счетный палата деньги|2
палата деньги госпрограмма|2
деньги госпрограмма тратиться|2
госпрограмма тратиться официальный|2
тратиться официальный данные|2
официальный данные показывать|2
данные показывать рост|2
показывать рост авиационный|2
рост авиационный дворянин|2
