организатор митинг навальный|2
бфу имя кант|2
бфу кант бфу|2
кант бфу кант|2
бфу кант получать|2
архитектор калининградский область|2
правительство калининградский область|2
взятка нарушение бфу|1
нарушение бфу объяснять|1
бфу объяснять отчислять|1
объяснять отчислять физкультурник|1
отчислять физкультурник юрист|1
физкультурник юрист отчислять|1
юрист отчислять волонтер|1
отчислять волонтер навальный|1
волонтер навальный калининградский|1
навальный калининградский вуз|1
калининградский вуз отчислять|1
вуз отчислять организатор|1
отчислять организатор митинг|1
